Timestamp,Source_Node,Dest_Node,Link_Type,RSVP_TE_Latency_ms,OSPF_Cost_Metric,Jitter_ms,WAN_Path_Score,BGP_Peer_Flaps,IPSec_Tunnel_Status,Interface_Drop_Rate_Pct,Link_Failed
2026-07-02 06:38:56.225240,Hub-Core,Tracking-South,MPLS,24.0,10.0,,,0,1,0.09,0
2026-07-02 06:38:56.225240,Hub-Core,RnD-Center,MPLS,34.0,20.0,,,1,1,0.26,0
2026-07-02 06:38:56.225240,Hub-Core,HQ-Admin,MPLS,28.0,20.0,,,0,1,0.18,0
2026-07-02 06:38:56.225240,Hub-Core,Overseas-East,SDWAN,,,3.7,82.43,0,1,0.3,0
2026-07-02 06:38:56.225240,Hub-Core,Overseas-West,SDWAN,,,9.74,96.44,0,1,0.03,0
2026-07-02 06:38:56.225240,Hub-Core,Overseas-Island,SDWAN,,,7.39,93.22,0,1,0.09,0
2026-07-02 06:38:56.225240,Launch-Site-A,Tracking-North,MPLS,14.0,10.0,,,1,1,0.06,0
2026-07-02 06:38:56.225240,Tracking-South,RnD-Center,MPLS,35.0,20.0,,,0,1,0.25,0
2026-07-02 06:39:26.225240,Hub-Core,Launch-Site-A,MPLS,17.0,10.0,,,0,1,0.19,0
2026-07-02 06:39:26.225240,Hub-Core,Tracking-North,MPLS,436.0,100.0,,,5,0,19.99,1
2026-07-02 06:39:26.225240,Hub-Core,Tracking-South,MPLS,416.0,80.0,,,6,1,11.92,1
2026-07-02 06:39:26.225240,Hub-Core,RnD-Center,MPLS,36.0,20.0,,,0,1,0.26,0
2026-07-02 06:39:26.225240,Hub-Core,HQ-Admin,MPLS,40.0,10.0,,,0,1,0.05,0
2026-07-02 06:39:26.225240,Hub-Core,Overseas-East,SDWAN,,,5.26,91.03,1,1,0.46,0
2026-07-02 06:39:26.225240,Hub-Core,Overseas-West,SDWAN,,,7.19,84.22,1,1,0.26,0
2026-07-02 06:39:26.225240,Hub-Core,Overseas-Island,SDWAN,,,6.77,80.99,1,1,0.3,0
2026-07-02 06:39:26.225240,Launch-Site-A,Tracking-North,MPLS,13.0,20.0,,,0,1,0.2,0
2026-07-02 06:39:26.225240,Tracking-South,RnD-Center,MPLS,28.0,10.0,,,0,1,0.09,0
2026-07-02 06:39:56.225240,Hub-Core,Launch-Site-A,MPLS,24.0,20.0,,,0,1,0.2,0
2026-07-02 06:39:56.225240,Hub-Core,Tracking-North,MPLS,20.0,20.0,,,0,1,0.19,0
2026-07-02 06:39:56.225240,Hub-Core,Tracking-South,MPLS,32.0,10.0,,,0,1,0.07,0
2026-07-02 06:39:56.225240,Hub-Core,RnD-Center,MPLS,27.0,20.0,,,0,1,0.17,0
2026-07-02 06:39:56.225240,Hub-Core,HQ-Admin,MPLS,13.0,20.0,,,0,1,0.13,0
2026-07-02 06:39:56.225240,Hub-Core,Overseas-East,SDWAN,,,4.34,96.68,1,1,0.36,0
2026-07-02 06:39:56.225240,Hub-Core,Overseas-West,SDWAN,,,6.85,87.03,0,1,0.33,0
2026-07-02 06:39:56.225240,Hub-Core,Overseas-Island,SDWAN,,,3.86,86.27,1,1,0.24,0
2026-07-02 06:39:56.225240,Launch-Site-A,Tracking-North,MPLS,36.0,10.0,,,0,1,0.05,0
2026-07-02 06:39:56.225240,Tracking-South,RnD-Center,MPLS,13.0,10.0,,,1,1,0.05,0
2026-07-02 06:40:26.225240,Hub-Core,Launch-Site-A,MPLS,22.0,10.0,,,1,1,0.01,0
2026-07-02 06:40:26.225240,Hub-Core,Tracking-North,MPLS,30.0,10.0,,,0,1,0.23,0
2026-07-02 06:40:26.225240,Hub-Core,Tracking-South,MPLS,33.0,20.0,,,0,1,0.11,0
2026-07-02 06:40:26.225240,Hub-Core,RnD-Center,MPLS,38.0,20.0,,,1,1,0.07,0
2026-07-02 06:40:26.225240,Hub-Core,HQ-Admin,MPLS,17.0,20.0,,,1,1,0.07,0
2026-07-02 06:40:26.225240,Hub-Core,Overseas-East,SDWAN,,,8.4,81.6,0,1,0.05,0
2026-07-02 06:40:26.225240,Hub-Core,Overseas-West,SDWAN,,,6.2,91.38,0,1,0.19,0
2026-07-02 06:40:26.225240,Hub-Core,Overseas-Island,SDWAN,,,2.75,81.1,1,1,0.34,0
2026-07-02 06:40:26.225240,Launch-Site-A,Tracking-North,MPLS,32.0,10.0,,,0,1,0.25,0
2026-07-02 06:40:26.225240,Tracking-South,RnD-Center,MPLS,14.0,10.0,,,1,1,0.21,0
2026-07-02 06:40:56.225240,Hub-Core,Launch-Site-A,MPLS,21.0,20.0,,,0,1,0.19,0
2026-07-02 06:40:56.225240,Hub-Core,Tracking-North,MPLS,10.0,10.0,,,1,1,0.1,0
2026-07-02 06:40:56.225240,Hub-Core,Tracking-South,MPLS,14.0,10.0,,,0,1,0.03,0
2026-07-02 06:40:56.225240,Hub-Core,RnD-Center,MPLS,26.0,10.0,,,0,1,0.28,0
2026-07-02 06:40:56.225240,Hub-Core,HQ-Admin,MPLS,16.0,20.0,,,1,1,0.22,0
2026-07-02 06:40:56.225240,Hub-Core,Overseas-East,SDWAN,,,6.11,97.22,1,1,0.15,0
2026-07-02 06:40:56.225240,Hub-Core,Overseas-West,SDWAN,,,2.49,91.73,1,1,0.35,0
2026-07-02 06:40:56.225240,Hub-Core,Overseas-Island,SDWAN,,,107.15,38.88,7,1,21.41,1
2026-07-02 06:40:56.225240,Launch-Site-A,Tracking-North,MPLS,34.0,10.0,,,0,1,0.06,0
2026-07-02 06:40:56.225240,Tracking-South,RnD-Center,MPLS,14.0,10.0,,,0,1,0.3,0
2026-07-02 06:41:26.225240,Hub-Core,Launch-Site-A,MPLS,23.0,10.0,,,0,1,0.27,0
2026-07-02 06:41:26.225240,Hub-Core,Tracking-North,MPLS,22.0,10.0,,,0,1,0.29,0
2026-07-02 06:41:26.225240,Hub-Core,Tracking-South,MPLS,22.0,20.0,,,0,1,0.17,0
2026-07-02 06:41:26.225240,Hub-Core,RnD-Center,MPLS,39.0,20.0,,,0,1,0.02,0
2026-07-02 06:41:26.225240,Hub-Core,HQ-Admin,MPLS,21.0,20.0,,,0,1,0.25,0
2026-07-02 06:41:26.225240,Hub-Core,Overseas-East,SDWAN,,,1.14,81.53,1,1,0.2,0
2026-07-02 06:41:26.225240,Hub-Core,Overseas-West,SDWAN,,,2.86,98.47,1,1,0.36,0
2026-07-02 06:41:26.225240,Hub-Core,Overseas-Island,SDWAN,,,2.56,83.24,0,1,0.48,0
2026-07-02 06:41:26.225240,Launch-Site-A,Tracking-North,MPLS,22.0,20.0,,,0,1,0.08,0
2026-07-02 06:41:26.225240,Tracking-South,RnD-Center,MPLS,11.0,20.0,,,0,1,0.28,0
2026-07-02 06:41:56.225240,Hub-Core,Launch-Site-A,MPLS,38.0,20.0,,,0,1,0.16,0
2026-07-02 06:41:56.225240,Hub-Core,Tracking-North,MPLS,37.0,20.0,,,0,1,0.27,0
2026-07-02 06:41:56.225240,Hub-Core,Tracking-South,MPLS,26.0,20.0,,,1,1,0.04,0
2026-07-02 06:41:56.225240,Hub-Core,RnD-Center,MPLS,16.0,20.0,,,1,1,0.19,0
2026-07-02 06:41:56.225240,Hub-Core,HQ-Admin,MPLS,29.0,20.0,,,1,1,0.24,0
2026-07-02 06:41:56.225240,Hub-Core,Overseas-East,SDWAN,,,9.64,83.98,0,1,0.1,0
2026-07-02 06:41:56.225240,Hub-Core,Overseas-West,SDWAN,,,1.16,88.17,1,1,0.47,0
2026-07-02 06:41:56.225240,Hub-Core,Overseas-Island,SDWAN,,,5.48,97.85,1,1,0.34,0
2026-07-02 06:41:56.225240,Launch-Site-A,Tracking-North,MPLS,22.0,10.0,,,1,1,0.01,0
2026-07-02 06:41:56.225240,Tracking-South,RnD-Center,MPLS,12.0,10.0,,,1,1,0.02,0
2026-07-02 06:42:26.225240,Hub-Core,Launch-Site-A,MPLS,23.0,10.0,,,0,1,0.07,0
2026-07-02 06:42:26.225240,Hub-Core,Tracking-North,MPLS,37.0,20.0,,,0,1,0.09,0
2026-07-02 06:42:26.225240,Hub-Core,Tracking-South,MPLS,36.0,20.0,,,0,1,0.29,0
2026-07-02 06:42:26.225240,Hub-Core,RnD-Center,MPLS,19.0,20.0,,,1,1,0.12,0
2026-07-02 06:42:26.225240,Hub-Core,HQ-Admin,MPLS,30.0,20.0,,,0,1,0.25,0
2026-07-02 06:42:26.225240,Hub-Core,Overseas-East,SDWAN,,,5.8,95.72,1,1,0.24,0
2026-07-02 06:42:26.225240,Hub-Core,Overseas-West,SDWAN,,,3.88,87.77,0,1,0.21,0
2026-07-02 06:42:26.225240,Hub-Core,Overseas-Island,SDWAN,,,4.38,85.26,1,1,0.47,0
2026-07-02 06:42:26.225240,Launch-Site-A,Tracking-North,MPLS,11.0,20.0,,,1,1,0.01,0
2026-07-02 06:42:26.225240,Tracking-South,RnD-Center,MPLS,31.0,20.0,,,1,1,0.29,0
2026-07-02 06:42:56.225240,Hub-Core,Launch-Site-A,MPLS,23.0,10.0,,,1,1,0.17,0
2026-07-02 06:42:56.225240,Hub-Core,Tracking-North,MPLS,19.0,10.0,,,1,1,0.16,0
2026-07-02 06:42:56.225240,Hub-Core,Tracking-South,MPLS,18.0,20.0,,,0,1,0.09,0
2026-07-02 06:42:56.225240,Hub-Core,RnD-Center,MPLS,22.0,20.0,,,0,1,0.3,0
2026-07-02 06:42:56.225240,Hub-Core,HQ-Admin,MPLS,11.0,10.0,,,0,1,0.04,0
2026-07-02 06:42:56.225240,Hub-Core,Overseas-East,SDWAN,,,4.56,94.84,0,1,0.13,0
2026-07-02 06:42:56.225240,Hub-Core,Overseas-West,SDWAN,,,3.23,94.91,0,1,0.42,0
2026-07-02 06:42:56.225240,Hub-Core,Overseas-Island,SDWAN,,,8.76,98.19,1,1,0.41,0
2026-07-02 06:42:56.225240,Launch-Site-A,Tracking-North,MPLS,30.0,10.0,,,0,1,0.18,0
2026-07-02 06:42:56.225240,Tracking-South,RnD-Center,MPLS,23.0,20.0,,,1,1,0.24,0
2026-07-02 06:43:26.225240,Hub-Core,Launch-Site-A,MPLS,12.0,20.0,,,0,1,0.3,0
2026-07-02 06:43:26.225240,Hub-Core,Tracking-North,MPLS,22.0,20.0,,,0,1,0.26,0
2026-07-02 06:43:26.225240,Hub-Core,Tracking-South,MPLS,36.0,10.0,,,0,1,0.07,0
2026-07-02 06:43:26.225240,Hub-Core,RnD-Center,MPLS,15.0,20.0,,,1,1,0.15,0
2026-07-02 06:43:26.225240,Hub-Core,HQ-Admin,MPLS,38.0,10.0,,,0,1,0.01,0
2026-07-02 06:43:26.225240,Hub-Core,Overseas-East,SDWAN,,,3.86,99.29,1,1,0.27,0
2026-07-02 06:43:26.225240,Hub-Core,Overseas-West,SDWAN,,,6.36,93.13,0,1,0.0,0
2026-07-02 06:43:26.225240,Hub-Core,Overseas-Island,SDWAN,,,6.88,88.29,1,1,0.23,0
2026-07-02 06:43:26.225240,Launch-Site-A,Tracking-North,MPLS,33.0,20.0,,,1,1,0.14,0
2026-07-02 06:43:26.225240,Tracking-South,RnD-Center,MPLS,25.0,20.0,,,1,1,0.12,0
2026-07-02 06:43:56.225240,Hub-Core,Launch-Site-A,MPLS,17.0,20.0,,,0,1,0.21,0
2026-07-02 06:43:56.225240,Hub-Core,Tracking-North,MPLS,38.0,20.0,,,0,1,0.15,0
2026-07-02 06:43:56.225240,Hub-Core,Tracking-South,MPLS,25.0,20.0,,,0,1,0.24,0
2026-07-02 06:43:56.225240,Hub-Core,RnD-Center,MPLS,40.0,20.0,,,1,1,0.23,0
2026-07-02 06:43:56.225240,Hub-Core,HQ-Admin,MPLS,18.0,10.0,,,1,1,0.14,0
2026-07-02 06:43:56.225240,Hub-Core,Overseas-East,SDWAN,,,9.82,88.68,0,1,0.47,0
2026-07-02 06:43:56.225240,Hub-Core,Overseas-West,SDWAN,,,4.5,83.04,1,1,0.04,0
2026-07-02 06:43:56.225240,Hub-Core,Overseas-Island,SDWAN,,,2.81,91.94,0,1,0.22,0
2026-07-02 06:43:56.225240,Launch-Site-A,Tracking-North,MPLS,26.0,20.0,,,0,1,0.29,0
2026-07-02 06:43:56.225240,Tracking-South,RnD-Center,MPLS,23.0,20.0,,,1,1,0.05,0
2026-07-02 06:44:26.225240,Hub-Core,Launch-Site-A,MPLS,12.0,20.0,,,1,1,0.25,0
2026-07-02 06:44:26.225240,Hub-Core,Tracking-North,MPLS,19.0,10.0,,,1,1,0.02,0
2026-07-02 06:44:26.225240,Hub-Core,Tracking-South,MPLS,23.0,20.0,,,1,1,0.21,0
2026-07-02 06:44:26.225240,Hub-Core,RnD-Center,MPLS,27.0,20.0,,,0,1,0.15,0
2026-07-02 06:44:26.225240,Hub-Core,HQ-Admin,MPLS,34.0,20.0,,,1,1,0.16,0
2026-07-02 06:44:26.225240,Hub-Core,Overseas-East,SDWAN,,,5.61,90.73,1,1,0.02,0
2026-07-02 06:44:26.225240,Hub-Core,Overseas-West,SDWAN,,,9.14,85.92,1,1,0.1,0
2026-07-02 06:44:26.225240,Hub-Core,Overseas-Island,SDWAN,,,5.58,84.25,0,1,0.08,0
2026-07-02 06:44:26.225240,Launch-Site-A,Tracking-North,MPLS,13.0,20.0,,,0,1,0.05,0
2026-07-02 06:44:26.225240,Tracking-South,RnD-Center,MPLS,29.0,20.0,,,0,1,0.03,0
2026-07-02 06:44:56.225240,Hub-Core,Launch-Site-A,MPLS,402.0,80.0,,,8,0,9.26,0
2026-07-02 06:44:56.225240,Hub-Core,Tracking-North,MPLS,297.0,80.0,,,12,1,7.69,0
2026-07-02 06:44:56.225240,Hub-Core,Tracking-South,MPLS,366.0,120.0,,,4,0,7.83,0
2026-07-02 06:44:56.225240,Hub-Core,RnD-Center,MPLS,228.0,120.0,,,9,0,12.59,0
2026-07-02 06:44:56.225240,Hub-Core,HQ-Admin,MPLS,261.0,100.0,,,7,0,16.34,0
2026-07-02 06:44:56.225240,Hub-Core,Overseas-East,SDWAN,,,50.52,20.74,10,1,19.91,0
2026-07-02 06:44:56.225240,Hub-Core,Overseas-West,SDWAN,,,110.23,38.32,10,0,14.75,0
2026-07-02 06:44:56.225240,Hub-Core,Overseas-Island,SDWAN,,,117.26,14.76,5,0,14.53,0
2026-07-02 06:44:56.225240,Launch-Site-A,Tracking-North,MPLS,394.0,80.0,,,9,0,8.58,0
2026-07-02 06:44:56.225240,Tracking-South,RnD-Center,MPLS,373.0,80.0,,,11,1,17.87,0
2026-07-02 06:45:26.225240,Hub-Core,Launch-Site-A,MPLS,19.0,20.0,,,0,1,0.07,0
2026-07-02 06:45:26.225240,Hub-Core,Tracking-North,MPLS,39.0,10.0,,,1,1,0.18,0
2026-07-02 06:45:26.225240,Hub-Core,Tracking-South,MPLS,11.0,10.0,,,1,1,0.19,0
2026-07-02 06:45:26.225240,Hub-Core,RnD-Center,MPLS,31.0,10.0,,,0,1,0.2,0
2026-07-02 06:45:26.225240,Hub-Core,HQ-Admin,MPLS,26.0,20.0,,,1,1,0.11,0
2026-07-02 06:45:26.225240,Hub-Core,Overseas-East,SDWAN,,,2.56,99.66,0,1,0.5,0
2026-07-02 06:45:26.225240,Hub-Core,Overseas-West,SDWAN,,,5.12,94.49,0,1,0.26,0
2026-07-02 06:45:26.225240,Hub-Core,Overseas-Island,SDWAN,,,3.69,90.54,1,1,0.04,0
2026-07-02 06:45:26.225240,Launch-Site-A,Tracking-North,MPLS,28.0,20.0,,,1,1,0.29,0
2026-07-02 06:45:26.225240,Tracking-South,RnD-Center,MPLS,31.0,10.0,,,1,1,0.05,0
2026-07-02 06:45:56.225240,Hub-Core,Launch-Site-A,MPLS,11.0,20.0,,,0,1,0.28,0
2026-07-02 06:45:56.225240,Hub-Core,Tracking-North,MPLS,22.0,10.0,,,0,1,0.09,0
2026-07-02 06:45:56.225240,Hub-Core,Tracking-South,MPLS,13.0,20.0,,,1,1,0.25,0
2026-07-02 06:45:56.225240,Hub-Core,RnD-Center,MPLS,18.0,20.0,,,0,1,0.01,0
2026-07-02 06:45:56.225240,Hub-Core,HQ-Admin,MPLS,33.0,20.0,,,0,1,0.09,0
2026-07-02 06:45:56.225240,Hub-Core,Overseas-East,SDWAN,,,5.89,91.45,0,1,0.33,0
2026-07-02 06:45:56.225240,Hub-Core,Overseas-West,SDWAN,,,6.54,89.41,0,1,0.05,0
2026-07-02 06:45:56.225240,Hub-Core,Overseas-Island,SDWAN,,,7.86,80.15,1,1,0.4,0
2026-07-02 06:45:56.225240,Launch-Site-A,Tracking-North,MPLS,29.0,10.0,,,1,1,0.1,0
2026-07-02 06:45:56.225240,Tracking-South,RnD-Center,MPLS,37.0,10.0,,,1,1,0.22,0
2026-07-02 06:46:26.225240,Hub-Core,Launch-Site-A,MPLS,29.0,20.0,,,0,1,0.21,0
2026-07-02 06:46:26.225240,Hub-Core,Tracking-North,MPLS,20.0,20.0,,,1,1,0.3,0
2026-07-02 06:46:26.225240,Hub-Core,Tracking-South,MPLS,26.0,10.0,,,1,1,0.15,0
2026-07-02 06:46:26.225240,Hub-Core,RnD-Center,MPLS,13.0,10.0,,,0,1,0.15,0
2026-07-02 06:46:26.225240,Hub-Core,HQ-Admin,MPLS,23.0,20.0,,,0,1,0.01,0
2026-07-02 06:46:26.225240,Hub-Core,Overseas-East,SDWAN,,,2.89,83.68,1,1,0.1,0
2026-07-02 06:46:26.225240,Hub-Core,Overseas-West,SDWAN,,,5.57,88.92,1,1,0.38,0
2026-07-02 06:46:26.225240,Hub-Core,Overseas-Island,SDWAN,,,9.69,84.51,1,1,0.29,0
2026-07-02 06:46:26.225240,Launch-Site-A,Tracking-North,MPLS,20.0,20.0,,,0,1,0.06,0
2026-07-02 06:46:26.225240,Tracking-South,RnD-Center,MPLS,14.0,20.0,,,1,1,0.14,0
2026-07-02 06:46:56.225240,Hub-Core,Launch-Site-A,MPLS,351.0,80.0,,,12,0,9.11,0
2026-07-02 06:46:56.225240,Hub-Core,Tracking-North,MPLS,341.0,120.0,,,10,0,13.6,0
2026-07-02 06:46:56.225240,Hub-Core,Tracking-South,MPLS,154.0,120.0,,,9,0,18.93,0
2026-07-02 06:46:56.225240,Hub-Core,RnD-Center,MPLS,291.0,100.0,,,11,1,12.68,0
2026-07-02 06:46:56.225240,Hub-Core,HQ-Admin,MPLS,164.0,100.0,,,11,1,12.99,0
2026-07-02 06:46:56.225240,Hub-Core,Overseas-East,SDWAN,,,71.8,31.58,7,1,16.29,0
2026-07-02 06:46:56.225240,Hub-Core,Overseas-West,SDWAN,,,82.92,15.84,7,0,18.91,0
2026-07-02 06:46:56.225240,Hub-Core,Overseas-Island,SDWAN,,,97.9,20.95,6,0,14.67,0
2026-07-02 06:46:56.225240,Launch-Site-A,Tracking-North,MPLS,413.0,120.0,,,4,1,12.39,0
2026-07-02 06:46:56.225240,Tracking-South,RnD-Center,MPLS,312.0,120.0,,,6,1,7.9,0
2026-07-02 06:47:26.225240,Hub-Core,Launch-Site-A,MPLS,29.0,10.0,,,0,1,0.02,0
2026-07-02 06:47:26.225240,Hub-Core,Tracking-North,MPLS,13.0,20.0,,,1,1,0.03,0
2026-07-02 06:47:26.225240,Hub-Core,Tracking-South,MPLS,14.0,20.0,,,1,1,0.15,0
2026-07-02 06:47:26.225240,Hub-Core,RnD-Center,MPLS,280.0,120.0,,,6,0,18.24,1
2026-07-02 06:47:26.225240,Hub-Core,HQ-Admin,MPLS,32.0,20.0,,,0,1,0.02,0
2026-07-02 06:47:26.225240,Hub-Core,Overseas-East,SDWAN,,,7.8,80.77,1,1,0.35,0
2026-07-02 06:47:26.225240,Hub-Core,Overseas-West,SDWAN,,,3.08,99.51,1,1,0.49,0
2026-07-02 06:47:26.225240,Hub-Core,Overseas-Island,SDWAN,,,8.85,92.64,0,1,0.02,0
2026-07-02 06:47:26.225240,Launch-Site-A,Tracking-North,MPLS,34.0,10.0,,,0,1,0.3,0
2026-07-02 06:47:26.225240,Tracking-South,RnD-Center,MPLS,29.0,10.0,,,0,1,0.02,0
2026-07-02 06:47:56.225240,Hub-Core,Launch-Site-A,MPLS,16.0,20.0,,,1,1,0.07,0
2026-07-02 06:47:56.225240,Hub-Core,Tracking-North,MPLS,37.0,10.0,,,0,1,0.02,0
2026-07-02 06:47:56.225240,Hub-Core,Tracking-South,MPLS,13.0,20.0,,,1,1,0.11,0
2026-07-02 06:47:56.225240,Hub-Core,RnD-Center,MPLS,20.0,20.0,,,1,1,0.04,0
2026-07-02 06:47:56.225240,Hub-Core,HQ-Admin,MPLS,28.0,20.0,,,1,1,0.24,0
2026-07-02 06:47:56.225240,Hub-Core,Overseas-East,SDWAN,,,4.42,99.51,1,1,0.31,0
2026-07-02 06:47:56.225240,Hub-Core,Overseas-West,SDWAN,,,2.65,82.64,0,1,0.28,0
2026-07-02 06:47:56.225240,Hub-Core,Overseas-Island,SDWAN,,,1.49,81.41,1,1,0.02,0
2026-07-02 06:47:56.225240,Launch-Site-A,Tracking-North,MPLS,26.0,10.0,,,1,1,0.16,0
2026-07-02 06:47:56.225240,Tracking-South,RnD-Center,MPLS,361.0,120.0,,,4,0,9.96,1
2026-07-02 06:48:26.225240,Hub-Core,Launch-Site-A,MPLS,28.0,10.0,,,0,1,0.13,0
2026-07-02 06:48:26.225240,Hub-Core,Tracking-North,MPLS,21.0,20.0,,,0,1,0.03,0
2026-07-02 06:48:26.225240,Hub-Core,Tracking-South,MPLS,12.0,10.0,,,1,1,0.06,0
2026-07-02 06:48:26.225240,Hub-Core,RnD-Center,MPLS,16.0,20.0,,,0,1,0.15,0
2026-07-02 06:48:26.225240,Hub-Core,HQ-Admin,MPLS,30.0,10.0,,,0,1,0.12,0
2026-07-02 06:48:26.225240,Hub-Core,Overseas-East,SDWAN,,,3.57,92.66,1,1,0.01,0
2026-07-02 06:48:26.225240,Hub-Core,Overseas-West,SDWAN,,,6.39,80.0,1,1,0.01,0
2026-07-02 06:48:26.225240,Hub-Core,Overseas-Island,SDWAN,,,2.16,97.15,0,1,0.24,0
2026-07-02 06:48:26.225240,Launch-Site-A,Tracking-North,MPLS,20.0,20.0,,,1,1,0.0,0
2026-07-02 06:48:26.225240,Tracking-South,RnD-Center,MPLS,30.0,20.0,,,1,1,0.28,0
2026-07-02 06:48:56.225240,Hub-Core,Launch-Site-A,MPLS,11.0,20.0,,,1,1,0.19,0
2026-07-02 06:48:56.225240,Hub-Core,Tracking-North,MPLS,10.0,20.0,,,0,1,0.15,0
2026-07-02 06:48:56.225240,Hub-Core,Tracking-South,MPLS,22.0,20.0,,,1,1,0.24,0
2026-07-02 06:48:56.225240,Hub-Core,RnD-Center,MPLS,10.0,20.0,,,0,1,0.12,0
2026-07-02 06:48:56.225240,Hub-Core,HQ-Admin,MPLS,20.0,20.0,,,1,1,0.28,0
2026-07-02 06:48:56.225240,Hub-Core,Overseas-East,SDWAN,,,7.06,80.11,1,1,0.22,0
2026-07-02 06:48:56.225240,Hub-Core,Overseas-West,SDWAN,,,5.06,86.64,0,1,0.08,0
2026-07-02 06:48:56.225240,Hub-Core,Overseas-Island,SDWAN,,,9.23,86.67,1,1,0.33,0
2026-07-02 06:48:56.225240,Launch-Site-A,Tracking-North,MPLS,12.0,10.0,,,0,1,0.25,0
2026-07-02 06:48:56.225240,Tracking-South,RnD-Center,MPLS,32.0,10.0,,,1,1,0.1,0
2026-07-02 06:49:26.225240,Hub-Core,Launch-Site-A,MPLS,20.0,10.0,,,0,1,0.15,0
2026-07-02 06:49:26.225240,Hub-Core,Tracking-North,MPLS,24.0,20.0,,,1,1,0.04,0
2026-07-02 06:49:26.225240,Hub-Core,Tracking-South,MPLS,31.0,10.0,,,1,1,0.12,0
2026-07-02 06:49:26.225240,Hub-Core,RnD-Center,MPLS,30.0,20.0,,,1,1,0.3,0
2026-07-02 06:49:26.225240,Hub-Core,HQ-Admin,MPLS,23.0,20.0,,,0,1,0.23,0
2026-07-02 06:49:26.225240,Hub-Core,Overseas-East,SDWAN,,,8.04,81.4,1,1,0.49,0
2026-07-02 06:49:26.225240,Hub-Core,Overseas-West,SDWAN,,,5.59,93.06,0,1,0.19,0
2026-07-02 06:49:26.225240,Hub-Core,Overseas-Island,SDWAN,,,6.05,80.48,1,1,0.14,0
2026-07-02 06:49:26.225240,Launch-Site-A,Tracking-North,MPLS,37.0,10.0,,,1,1,0.26,0
2026-07-02 06:49:26.225240,Tracking-South,RnD-Center,MPLS,24.0,10.0,,,0,1,0.15,0
2026-07-02 06:49:56.225240,Hub-Core,Launch-Site-A,MPLS,30.0,20.0,,,0,1,0.08,0
2026-07-02 06:49:56.225240,Hub-Core,Tracking-North,MPLS,40.0,20.0,,,0,1,0.0,0
2026-07-02 06:49:56.225240,Hub-Core,Tracking-South,MPLS,24.0,20.0,,,1,1,0.02,0
2026-07-02 06:49:56.225240,Hub-Core,RnD-Center,MPLS,31.0,10.0,,,0,1,0.1,0
2026-07-02 06:49:56.225240,Hub-Core,HQ-Admin,MPLS,39.0,20.0,,,0,1,0.26,0
2026-07-02 06:49:56.225240,Hub-Core,Overseas-East,SDWAN,,,9.78,92.03,0,1,0.02,0
2026-07-02 06:49:56.225240,Hub-Core,Overseas-West,SDWAN,,,5.6,99.71,1,1,0.47,0
2026-07-02 06:49:56.225240,Hub-Core,Overseas-Island,SDWAN,,,7.62,82.36,1,1,0.28,0
2026-07-02 06:49:56.225240,Launch-Site-A,Tracking-North,MPLS,30.0,20.0,,,0,1,0.09,0
2026-07-02 06:49:56.225240,Tracking-South,RnD-Center,MPLS,13.0,20.0,,,1,1,0.01,0
2026-07-02 06:50:26.225240,Hub-Core,Launch-Site-A,MPLS,25.0,10.0,,,1,1,0.25,0
2026-07-02 06:50:26.225240,Hub-Core,Tracking-North,MPLS,40.0,20.0,,,0,1,0.03,0
2026-07-02 06:50:26.225240,Hub-Core,Tracking-South,MPLS,14.0,10.0,,,0,1,0.26,0
2026-07-02 06:50:26.225240,Hub-Core,RnD-Center,MPLS,15.0,10.0,,,0,1,0.3,0
2026-07-02 06:50:26.225240,Hub-Core,HQ-Admin,MPLS,39.0,10.0,,,1,1,0.29,0
2026-07-02 06:50:26.225240,Hub-Core,Overseas-East,SDWAN,,,1.04,94.65,1,1,0.44,0
2026-07-02 06:50:26.225240,Hub-Core,Overseas-West,SDWAN,,,2.22,82.05,1,1,0.38,0
2026-07-02 06:50:26.225240,Hub-Core,Overseas-Island,SDWAN,,,4.95,92.13,1,1,0.35,0
2026-07-02 06:50:26.225240,Launch-Site-A,Tracking-North,MPLS,34.0,20.0,,,0,1,0.13,0
2026-07-02 06:50:26.225240,Tracking-South,RnD-Center,MPLS,22.0,20.0,,,0,1,0.21,0
2026-07-02 06:50:56.225240,Hub-Core,Launch-Site-A,MPLS,10.0,10.0,,,1,1,0.3,0
2026-07-02 06:50:56.225240,Hub-Core,Tracking-North,MPLS,38.0,20.0,,,1,1,0.0,0
2026-07-02 06:50:56.225240,Hub-Core,Tracking-South,MPLS,23.0,10.0,,,1,1,0.08,0
2026-07-02 06:50:56.225240,Hub-Core,RnD-Center,MPLS,27.0,20.0,,,0,1,0.03,0
2026-07-02 06:50:56.225240,Hub-Core,HQ-Admin,MPLS,40.0,10.0,,,1,1,0.18,0
2026-07-02 06:50:56.225240,Hub-Core,Overseas-East,SDWAN,,,1.21,97.51,0,1,0.36,0
2026-07-02 06:50:56.225240,Hub-Core,Overseas-West,SDWAN,,,5.8,85.07,0,1,0.17,0
2026-07-02 06:50:56.225240,Hub-Core,Overseas-Island,SDWAN,,,7.61,91.26,0,1,0.19,0
2026-07-02 06:50:56.225240,Launch-Site-A,Tracking-North,MPLS,32.0,20.0,,,1,1,0.17,0
2026-07-02 06:50:56.225240,Tracking-South,RnD-Center,MPLS,25.0,20.0,,,1,1,0.26,0
